date,source,person,text,qa,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"Así que allí  nos van a encontrar, siempre. Jamás en el camino del odio y la irresponsabilidad.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,Partimos de un  legado común al que quiero apelar una vez más. Advertía Manuel Azaña que es responsabilidad de la política no condenar a cada generación a inventar el fuego abrasándose las manos. A mantener la sensatez,FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"La Unión Europea es una historia de éxito de más de 60 años. Una historia que trascenderá los desaciertos en la gestión de un momento dramático, como la crisis económica, y cuyas consecuencias ((el Brexit entre ellas)) aún pagamos.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"Del mismo modo, el proyecto colectivo de una España plural, que suma identidades desde una diversidad única que nos enriquece, superará  -a mí no me cabe dudas- esta hora con las enseñanzas de un trayecto compartido. Un camino que nadie tiene el derecho a borrar, desde el adanismo de creer que la historia comienza con nosotros, aquí y ahora.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"Muchas gracias, señora presidenta. Muchas gracias.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Gracias, señora presidenta. Y la montaña parió un ratón. Yo venía aquí sin prejuicios, intentando escuchar lo que parecía que desde Moncloa se iba bombeando durante toda la semana, iba a haber respuesta al desafío —lo que se dijo en los corrillos hace ahora casi una semana, en la conmemoración del 40.o aniversario—, pero al final, como en El parto de los montes, la nada, en lo que se ha convertido su Gobierno, en la nada, en el rehén de aquellos que le pusieron en el banco azul, en aquel Gobierno que solo puede amenazar que va a amenazar, porque debe su permanencia en La Moncloa a los votos de aquellos que quieren romper España.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Señor Sánchez, usted estuvo aquí el jueves con los reyes de España, con los reyes eméritos, con los expresidentes del Gobierno y con los padres de la Constitución. Se habló de concordia, de libertad, de legalidad, de igualdad y de libertad precisamente de una España plural, cohesionada y vertebrada —usted estaba ahí y escuchaba—, y precisamente todo eso se está poniendo ahora mismo en riesgo desde el independentismo en Cataluña. Usted representa a un Estado, al Reino de España, que está siendo completamente atacado por aquellos a los que debe una vergonzante moción de censura que no venía para reparar ninguna moralidad sino que sumió en la inmoralidad al Gobierno de España, por los socios de una moción que, como digo, está llevando a España a los peores tiempos",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Señor Sánchez, usted juró o prometió defender la Constitución y ahora mismo no está siendo capaz de defenderla. Citaba usted a Berlin. Berlin decía que la libertad de los lobos acababa suponiendo la muerte de las ovejas. Y lo que está pasando es que, aunque le duela escucharlo, su Gobierno es responsable de lo que pasa en España; por supuesto que es responsable, como un Gobierno es responsable del paro o un Gobierno es responsable no de crear un incendio, sino de no saberlo sofocar. Por tanto, su Gobierno es responsable de lo que está pasando en Cataluña y de lo que le están dejando hacer a los independentistas y viene aquí a decir que ya no hay nada más que decir. ¿Cómo que no hay nada más que decir? Viene usted a la sesión solemne de esta Cámara a decir absolutamente nada sobre Cataluña, a compararlo con el brexit una vez más y, sobre todo, a reconocer que no puede hacer nada porque al final depende de esos votos para subsistir.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"El problema es que su Gobierno, además de ser responsable, cada vez está siendo más cómplice de la situación. Y a usted le molesta mucho decirlo, pero, si no, explíqueme por qué no ha rectificado a la vicepresidenta cuando dijo que las amenazas de Torra para atacar al Estado solo eran palabras desafortunadas, o por qué no ha rectificado usted a su secretario general cuando decía que lo que pasó el 1-O, esa kale borroka, simplemente era una violencia asumible, o por qué no rectifica a su ministro de Exteriores cuando dice que la Cataluña actual ya es una nación, o a su delegada del Gobierno cuando dice que los presos tienen que estar indultados, o a su ministra de Administraciones Territoriales que dice que la prisión preventiva no es adecuada. O explíqueme por qué, entonces, usted no le pide a su ministra de Justicia, ausente —pensaba que ya la había cesado; no caerá esa breva—, explicaciones sobre el cese del responsable de la Abogacía del Estado que llevaba el juicio del procés, por lo que usted también ha venido aquí a comparecer y nada ha dicho de eso. Por qué no da explicaciones desde que el Ministerio de Justicia ha dado instrucciones a la fiscalía; que el Tribunal Supremo dijo en un medio de comunicación a toda portada que se sentía con unas injerencias inasumibles por parte del Gobierno; que la Abogacía del Estado ha tenido que retirar la acusación de rebelión, tal y como usted en una entrevista ya venía anunciando y todo su Gobierno de forma coral venía aplaudiendo. Por tanto, claro que usted es responsable, y el problema que tenemos, señor Sánchez, es que viene aquí y no explica absolutamente nada. ¿Qué más tiene que pasar en Cataluña para que usted haga algo? ¿Le parece poco que apaleen a policías que se manifiestan? ¿Le parece poco que viertan estiércol en la puerta de un juzgado? ¿Le parece poco que tiren pintura amarilla en el portal de un juez o que le escracheen en un restaurante en su lugar de veraneo? ¿Le parece poco que al presidente del Partido Popular le revienten las ruedas del coche y le pinten esvásticas? ¿Le parece poco que al expresidente del Partido Popular le marquen con lazos amarillos su casa, como hacían los nazis en los años treinta? ¿Qué más tiene que pasar en Cataluña, señor Sánchez? ¿Le parece poco para venir aquí y no anunciar nada que corten las autopistas ante la inacción de los Mossos y que los sindicatos de los Mossos digan que tienen instrucciones políticas? ¿Le parece poco que Lledoners se convierta en la catedral de los presos [golpistas] * ? No solo le parece poco, sino que quiere hacer lo mismo en el País Vasco, acercando
presos y cediendo Instituciones Penitenciarias.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Y el colmo, viene aquí a hablar de Yugoslavia y dice que conoce Yugoslavia, ese país de escuadra y cartabón creado artificialmente en 1918 que se desangró en una guerra civil. Su socio de moción de censura, la que venía aquí a moralizar la Cámara, es el que ha apelado a una guerra civil, a un derramamiento de sangre para comparar la situación que pasa en España. Su socio Torra es el que ha dicho desde su retiro en Montserrat, mientras hacen esa dieta proteica los señores presos [golpistas] * , que apela a la solución eslovena, que se cobró 63 víctimas y que venía a seguir esa descarnizada, como decía usted, Yugoslavia, que se cobró 25 000 muertos en Croacia, 100 000 en Bosnia y 10 000 en Kosovo. Por tanto, no venga usted aquí a dar lecciones de historia. Lo que tiene que decir es que eso es absolutamente inasumible e incomparable con lo que tiene que pasar en España, y usted se va con el señor Torra a pasear por las fuentes machadianas por la Moncloa, donde se enamoró de Guiomar. Pues si lee usted a Machado, sabrá que más que ver la realidad negra, peor aún es negarla, que es lo que usted hace, no verla. O si usted lee Machado, también podría saber que el mal político es el que intenta que el viento sople donde pone la vela y el que tiene éxito es el que pone la vela por donde sopla el viento. Y hay un viento huracanado en Cataluña y en el resto de España que pide que usted actúe, que pide que se aplique de una vez por todas el artículo 155 ), que se ponga en práctica la Constitución para acabar con este golpe al Estado impune, del que su Gobierno también es responsable por inacción.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Señor Sánchez, en la primera y única entrevista que tuvimos en la Moncloa, el día 2 de agosto, dijo: pido responsabilidad a la oposición. Oiga, llámenos por teléfono, si usted quiere. No sé si usted ya ha roto relaciones, si me habla, si no me habla, ni sobre Gibraltar, ni sobre los presupuestos, ni sobre las reformas constitucionales, ni sobre el tema de Cataluña. Oiga, ¿qué me dice a mí? El día 2 de agosto le dije: tiene usted el apoyo del Partido Popular, de la mayoría absoluta del Senado del Partido Popular para aplicar el artículo 155, para hacerlo el tiempo que haga falta, para hacerlo con nombramiento del Govern desde el Gobierno central de España, por supuesto, y para hacerlo en las competencias que ya son urgentes de aplicar: en la estabilidad presupuestaria, tomando la Hacienda; en la cuestiones de educación para acabar con el adoctrinamiento; en los medios de comunicación públicos para acabar con esa propaganda subvencionada con nuestros impuestos y también, por supuesto, en las instituciones penitencias, en las que hay una desigualdad inédita en España con relación a alguna cárcel en Cataluña y, por supuesto, también en la política de Interior con relación a los Mossos d’Esquadra. Eso se lo dije hace cinco meses, lo vengo reclamando todas las semanas desde este escaño en casi todas las sesiones plenarias. Y usted viene aquí a decir que tenemos que tener responsabilidad con la nada, con la fábula de Esopo que pare un ratón.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Señor Sánchez, nosotros no hemos pedido lo que legítimamente podíamos seguir haciendo, porque le recuerdo que tenemos cincuenta escaños más que usted y que tenemos la mayoría absoluta en el Senado. Está muy bien pedir el 155, pero es mejor pedirlo desde una bancada que puede aplicarlo y aprobarlo. Y mientras tanto, como usted no ha querido aplicarlo y se escuda en el burladero de estos debates buenistas y voluntaristas con los que nos dedica estas mañanas, hemos ido haciendo muchas otras cosas. Hemos propuesto que se vuelva a tipificar el delito de convocatoria ilegal de referéndum, con lo que paramos el plan Ibarretxe y con lo que se podría para el plan Torra. Hemos propuesto también que se modifique desde febrero la Ley de indultos, para que se prohíban los indultos a los condenados por rebelión y sedición. También hemos propuesto que se aplique la Ley de estabilidad presupuestaria y que se tomen las finanzas de Cataluña. Hemos propuesto también la modificación de la Ley de Financiación de Partidos Políticos para que ninguna organización con condenados por rebelión o sedición puedan recibir fondos públicos; que se aplique la Ley de partidos para que se pueda ilegalizar cualquier organización que haga kale borroka o aliente a la violencia, como está pasando en Cataluña. Hemos dicho también que hay que modificar la Ley de acción exterior para cerrar las mal llamadas embajadas. Hemos planteado una ley de símbolos para que se dejara de ocupar el espacio público con los lazos amarillos, con los que usted deja entrar a Torra en el palacio de la Moncloa. También hemos propuesto, por ejemplo, que no se despenalicen los ultrajes a la Corona, cosa que usted votó con los mismos políticos independentistas en esta Cámara. Ayer propusimos que se suban las remuneraciones a jueces y fiscales —cincuenta ya se han ido de Cataluña en lo que va de año—. Hemos propuesto también que utilice la Ley de Seguridad Nacional y la Ley de seguridad ciudadana para poner orden en la Conselleria de Interior. ¿Qué más podemos hacer? Lo que le decimos es que el próximo Consejo de Ministros, el del día 21 de diciembre, usted incoe el cumplimiento de la Constitución al señor Torra y vayamos al Senado a votar de una vez por todas el artículo 155. Porque esto ya no da más de sí, señor Sánchez. Ya no da más de sí.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Señor Sánchez, su socio Torra quería balcanizar España y lo ha venido escribiendo en todos sus escritos xenófobos, supremacistas y racistas durante mucho tiempo. Lo único que ha conseguido ha sido ulsterizar Cataluña. Ha conseguido que Cataluña esté partida por la mitad. Ha conseguido que vecinos no cojan el ascensor cuando ven a otro vecino. Ha conseguido que familias no queden a cenar en Nochebuena este año. Ha conseguido que comerciantes tengan la tienda etiquetada. Ha conseguido que niños sean ridiculizados en el recreo por hablar otro idioma. Ha conseguido que los constitucionalistas tengamos que ir escoltados cada vez que visitamos una tierra querida y amada, como es Cataluña. Lo ha conseguido todo Torra y usted viene aquí a decir que ya no puede hacer más y a comparar no sé qué cosa con el brexit. Señor Sánchez, aterrice. Esto ya no da más de sí. Como usted quiere comparar —y de forma muy hábil— el tema de Cataluña con el tema del brexit y el Consejo Europeo, le pido que informe a los socios comunitarios de lo que está pasando en España. Mañana va usted a Bruselas. Yo también iré a una reunión previa con mis socios del Partido Popular. Por cierto, si no le importa, les daré mi opinión sin que me llame usted antipatriota. Les diré lo que pienso de lo que está haciendo el Gobierno de España. No hablaré mal de España, hablaré mal del Gobierno de España, como hacía usted, por cierto, desde la oposición todos los días y sin motivo.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Hablaré también de lo que ha hecho usted con la negociación del brexit y Gibraltar. Usted, con esa solemnidad vacía, intenta que comulguemos con ruedas de molino. Usted intenta decirnos que la negociación que ha hecho sobre Gibraltar ha sido un éxito —un éxito redondo, creo que decía el ministro—, cuando ha sido un fracaso histórico. Usted viene aquí a decir que la consolación epistolar que le han mandado a título personal el presidente del Consejo y de la Comisión y un embajador de la Reper británico —por supuesto, al día siguiente mandó una carta en sentido contrario a Bruselas— es un acuerdo histórico para España, cuando ha sido una humillación sin precedentes. El día después de su comparecencia tan solemne, May era ovacionada en Westminster cuando dijo que el Gobierno español no había conseguido nada, el señor Picardo lo era en Gibraltar y a la presidenta de Lituania le daba la risa cuando le preguntaban qué tal había salido el Gobierno español de esa negociación. Nosotros se lo dijimos; yo el 24 de octubre, y me contestó usted: Ya está aquí la derecha con el tema de Gibraltar. Lo negaba. Se acuerda, ¿no? Si sale, bien; y, si no, también. Le veníamos recordando que la negociación no iba bien. Le dije lo que pasó en marzo de 2018; esas orientaciones del Consejo, esa cláusula 24 con la que España tenía la llave y nada se podía acordar respecto a Gibraltar sin el acuerdo de España. Le dijimos que se incorporara en el tratado. De nada sirven las cartas. El tratado es la ley. Si llevamos trescientos años hablando de tratados y de resoluciones de Naciones Unidas, ¿de qué va a servir dentro de cinco años una carta personal del presidente del Consejo o una carta del señor Barrow, que ya no será ni embajador en Bruselas? Le dijimos que había que incorporarlo. Le dijimos que era una oportunidad histórica para España, para Cádiz, para Andalucía y también para Gibraltar y para el Reino Unido, como decía la cláusula 24, pero usted capituló porque estaba en Cuba agasajando a un dictador mientras se estaba negociando el futuro de España. Estaba en Cuba negociando el brexit.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Pues bien, llega el tratado —que es lo único que interesa aquí— y en el tratado se dice exactamente lo que todos sabemos, lo que se ha interpretado en Westminster. Yo no sé lo que habrá dicho el ministro de Asuntos Exteriores de Alemania; yo digo lo que dice el tratado. Por tanto, si la señora May no consigue el voto favorable, hoy es relevada y hay que renegociar el tratado, yo le digo lo que le dije ese día. Tendrá el apoyo para negociar lo que ya estaba negociado, tendrá el apoyo para mantener la cláusula 24 en el artículo 184 y tendrá el apoyo para un plan de futuro para Gibraltar que incluya la cosoberanía; la doble nacionalidad; la retirada de la verja; la igualdad de derechos y obligaciones de los trabajadores del Campo de Gibraltar que van a trabajar a Gibraltar sin igualdad de salarios ni de jubilación ni de prestaciones sociales; un régimen económico y fiscal especial del Campo de Gibraltar y de Ceuta para que España sea un hub estratégico comercial en el Estrecho; un plan de inversiones, pero no el de la campaña electoral andaluza, sino de verdad —no anuncie 1000 millones como en Bienvenido, mister Marshall, cuando luego no tiene ni siquiera presupuestos para aprobarlos—; y, sobre todo, una cuestión histórica, que es que España recupere lo que ya dicen los tratados, lo que dice la Unión Europea, lo que dice el sentido común y lo que negoció el Gobierno del Partido Popular y que usted ha malogrado por incompetencia, por desidia y además diciendo que ha sido un éxito.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Señor Sánchez, se puede engañar a algunos todo el tiempo —algunos de sus socios lo han conseguido—, se puede engañar también a todos por poco tiempo, pero no a todo el mundo todo el tiempo. No nos tome por tontos, señor Sánchez, con el tema de los presupuestos. Habla usted de que viene con los presupuestos por tercera vez. Además, escuché decir a la ministra de Hacienda que ahora, como no quiere esperar a este rodillo parlamentario que tiene el Partido Popular —el legítimo de las urnas; no como el suyo, que perdió las elecciones—, resulta que no va a cambiar el techo de gasto ni la senda de déficit. ¿Es decir, que usted, con el 1,3 pretende meter, embutir un presupuesto que tenía 7000 millones más de gasto público? ¿Usted, con ese 1,3, si no consigue el cambio de la senda, pretende volver a engañar a Europa, a la OCDE y al FMI? Cuando me decía que era un patriota de hojalata por decir lo que iba a pasar, le llegan el mismo día —un jueves— las tres comunicaciones de los organismos internacionales. ¿Y usted pretende mañana ir a Bruselas a volver a engañarles? Todo el tiempo no va a poder. ¿Cómo viene aquí a decir que va a subir el salario mínimo interprofesional? ¿Es que no se subió un 4% y un 8% con el Partido Popular? ¿Es que no se acordó con la patronal y con los sindicatos que subiera a 850 euros hasta 2020? ¿De que presume usted? Dice que van a subir las pensiones. Muchas gracias, lo pactamos nosotros, un 1,6 de media , sí, un 8% las de viudedad y un 3% las mínimas. Muchas gracias, señor Sánchez, son nuestros presupuestos. Pero le digo más —para que no intente venderlo en el próximo Pleno como suyo—, usted está obligado a subir el sueldo a los empleados públicos en torno a un 2, 2,25 o 2,5% sobre la base del acuerdo institucional al que hemos llegado ya nosotros. Usted está obligado a respetar la equiparación salarial de las Fuerzas y Cuerpos de Seguridad del Estado con 300 millones de euros , y usted está obligado a hacer las entregas a cuenta a las comunidades autónomas de 4000 millones, y tiene usted solo este mes para hacerlo. Eso es lo que usted —por no tener presupuestos— tiene que hacer, porque son los compromisos a los que llegó el Partido Popular, ese tan antisocial, ese tan perverso que es el que crea tres millones de empleos, que son los que usted ahora pone en riesgo. ¿O es que no ha visto las cifras de empleo en noviembre, cinco veces más ralentizadas que en noviembre pasado? ¿O no ha visto usted los 70 000 millones de euros que la Bolsa española ha perdido con sus inversores? ¿O los cientos de millones de déficit tarifario? ¿O una prima de riesgo que ya no está en 70 sino en 130? Por tanto, lecciones de esas, ninguna, señor Sánchez.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Y más le voy a decir, aquí hay un problema con el tema de Bruselas. Ha ido usted a Marrakech y fue también a Rabat a negociar un mundial de fútbol, no fue a negociar esa crisis inmigratoria por la que también nos insultaba a nosotros por decir lo que estaba pasando, por el efecto llamada, por la llegada masiva, por dejar a las Fuerzas y Cuerpos de Seguridad del Estado sin defender. Ha ido usted a Marruecos pero no a negociar eso, siguen llegando las parteras, siguen llegando los cayucos; se va a negociar un mundial de fútbol y luego vuelve para negociar con la ONU otra vez una apelación buenista al multiculturalismo sin traer ninguna medida clara. Señor Sánchez, gobierne de una vez, algo tendremos que hacer. Le voy a poner un ejemplo que no sé si conocerá. Decía Franklin que un saco vacío no se pude sostener en pie. Señor Sánchez, eso es lo que le pasa a usted. Usted tiene los oropeles de la Presidencia del Gobierno, la liturgia de la Presidencia del Gobierno; el problema es que la ha vaciado de contenido, le ha quitado esa institucionalidad para enfrentarse a los enemigos de España, la ha despojado de esa dignidad —no se ofenda— por tener como socios a los batasunos, a los señores de Esquerra Republicana o del PDeCat, que piden la vía eslovena. La ha despojado de todo contenido y, por mucho que intenten sujetarlo de un lado y de otro sus socios, ese saco no se va a sostener en pie",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Debe ser consciente de que su tiempo ha acabado, su aventura ha acabado, señor Sánchez. En Andalucía se lo dijeron alto y claro. Me dijo usted la semana pasada: el resultado que va a cosechar en las elecciones andaluzas no le va a gustar. Creo, según he leído en la prensa, que a quien no le ha gustado fue a su bancada en la reunión de grupo de ayer.   Y creo que a quien no le va a gustar lo que vamos a encontrar en San Telmo cuando entremos en el Gobierno es a sus votantes socialistas, que sabrán lo que han hecho durante treinta y seis años a costa de sus impuestos, de su futuro y de su progreso, señor Sánchez. El aviso se lo han dado y creo que ya debe ser consciente de que a veces hay que cumplir con su palabra.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Casado,"Le decía sobre Cataluña —y le voy a apelar—: Quien busca el apaciguamiento, al final tendrá una confrontación y un deshonor. El apaciguamiento no le va a traer nada pero tampoco va a traer nada bueno a España su huida hacia delante. Por tanto, lo que tiene que hacer, señor Sánchez, es cumplir con su palabra, es convocar elecciones generales cuanto antes y, sobre todo, hacerlo antes de que sea demasiado tarde para su partido y para nuestro país. Muchas gracias.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"Gracias, señora presidenta.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"En nombre de mi Grupo Parlamentario Confederal, quiero mostrar en primer lugar mi solidaridad al pueblo francés y a las víctimas y familiares de las víctimas por el atentado de ayer.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"Me llama la atención que para algunos el acuerdo del brexit sea hoy una cuestión menor, en un momento en el que Europa vive una encrucijada que nos afecta. El acuerdo del brexit se produce en un contexto muy especial, y yo creo que muy preocupante, al que seguramente deberíamos hacer frente con un tono más tranquilo. El contexto que permite el brexit es la falta de alternativas a las políticas antisociales que han generado graves problemas en los sistemas políticos europeos. A día de hoy el auge de la extrema derecha en Europa, a día de hoy lo que representa Salvini, lo que representa Le Pen, lo que representa el brexit es el fin de la diferencia europea, si Europa en algún momento aspiró a ser el lugar donde los derechos sociales y los derechos humanos existían. El contexto en el que se produce ese acuerdo es también el de un levantamiento popular contra el presidente Macron, que ha hecho que el presidente Macron asuma que va a tener un déficit del 3,5%. Me llama la atención que nuestros amigos de Ciudadanos dijeran que nuestro acuerdo de presupuestos podía ser un problema porque no llegaba al 2% y, sin embargo, se asuma con normalidad que en Francia va a tener un presupuesto del 3,5%. Yo quisiera que mi país tuviera la misma capacidad de hacer política que Francia y este es un tema no menor en el contexto de un acuerdo que creo que podemos asumir que no es bueno. Es un acuerdo que vuelve a poner los intereses de los grandes capitales y de las multinacionales por delante de los intereses de la gente. Es un acuerdo que se inscribe en una crisis de legitimidad del proyecto europeo.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"A propósito de Gibraltar, tenemos que reconocer que algunos avances se han producido y tenemos que elogiar una cierta firmeza del Gobierno, aunque nos parece insuficiente. Defender la soberanía es defender a la gente, defender a España es defender a los españoles y en este caso defender a la gente del Campo de Gibraltar. Históricamente las soflamas patrioteras de algunos Gobiernos de este país han servido para que la gente que trabaja en el Campo de Gibraltar sea más dependiente del Peñón y para que esos 13000 ciudadanos tengan una situación de pobreza y de precariedad que debería avergonzarnos a todos aquellos que nos llamamos patriotas. El patriotismo, aunque a algunos les cueste entenderlo, no va de banderas, va de defender a la gente",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"Nos hubiera gustado, eso sí, que el Gobierno hubiera tenido la misma firmeza que tuvo con el asunto de Gibraltar a la hora de defender los presupuestos que acordamos en Europa. Todo el mundo reconoce que, por desgracia, nosotros hemos defendido ese acuerdo de presupuestos más en España que el propio Gobierno, pero nosotros no podemos defenderlo en Europa. Fíjese, señor presidente, como español me gustaría que mi Gobierno pudiera hacer lo mismo que va a hacer el señor Macron, asumir que cuando la gente señala el camino un presidente tiene que seguir el camino que está señalando la gente.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"A propósito de Cataluña, que es el tema que parece que interesa más a todos los grupos parlamentarios, creo que tenemos que asumir con tranquilidad que hablar de la cuestión territorial en España es hablar de una cuestión histórica, una cuestión que ha estado presente cada vez que se ha abierto un período democrático en nuestro país; que la crisis territorial es algo habitual en nuestra historia y, seguramente, la tendremos que asumir con algo más de naturalidad y de espíritu constructivo. Hace cuarenta años, en este país se reconoció la Generalitat, una institución republicana previa a la Constitución, que la propia Constitución tuvo que reconocer. La Constitución del 78, que fue un texto muy difícil de armar, hablaba ya de regiones y de nacionalidades. ¿Qué significa la palabra nacionalidad, señores de las bancadas de la derecha? Significa reconocer explícitamente en el texto del 78 que España era una realidad plurinacional. Después, llegó un debate que fue muy complejo en nuestro país. El término nacionalidad histórica estaba previsto solo para algunos territorios, y en Andalucía los andaluces salieron a la calle un 4 de diciembre, y ese espíritu llevó a un 28 febrero que hizo que en nuestro país se construyera una realidad territorial compleja, una realidad territorial que venía a partir de la gestión de conflictos que son consustanciales a nuestra forma de ser como país. Y llegó el café para todos y llegó el Estado autonómico. Seguramente, es un modelo lleno de defectos y, seguramente, es un modelo agotado y un modelo que no fue capaz de darnos una Cámara de representación territorial y que siguió concibiendo el Senado como una Cámara que formaba parte del cementerio de elefantes que necesitaban los viejos procuradores franquistas para tener una salida profesional y que en estos cuarenta años no hemos sido capaces de convertir en una Cámara de representación territorial. ",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"Pero ustedes saben, como yo, que cuando hablamos de estas cosas hablamos del papel político que juegan los sentimientos en política. Creo que no miento si digo que los que tenemos responsabilidades políticas tendríamos que ser capaces de lidiar con algo más de responsabilidad con lo que representan los sentimientos a la hora de configurar la realidad política. A día de hoy tenemos una realidad en Cataluña que es la que es. Fuerzas políticas independentistas, que representan a ciudadanos que les gustaría que Cataluña fuera un Estado independiente, gobiernan legítimamente en Cataluña porque les han votado los ciudadanos. Pero no es menos cierto que en esas elecciones el partido más votado fue Ciudadanos, que defiende poco menos que el fin de las comunidades autónomas. Y no es menos cierto que la fuerza política que yo represento aquí ganó las dos últimas elecciones generales en Cataluña. La realidad de Cataluña es una realidad enormemente plural, donde los sentimientos están jugando un papel determinante. Y creo que los que estamos aquí al menos deberíamos asumir la obligación de ser responsables. Estamos en un contexto de inflamación. Hemos escuchado decir al president Torra algo que no piensa ningún independentista, porque ningún independentista quiere que haya una guerra en Cataluña, porque ningún independentista quiere ir al contexto yugoslavo. Y se lo hemos dicho al señor Torra: usted ha dicho algo que no piensa; a usted se le ha calentado la boca. Porque en política nadie, nadie, estamos libres de que se nos caliente la boca. Y es verdad que hay un estilo político, señorías, que se está imponiendo. Es un estilo marcado por Twitter; hemos visto lo que ha influido en el conflicto catalán. Todos vimos que cuando el Gobierno de la Generalitat tenía tomada una decisión, que a algunos nos parecía sensata, apareció un tuit que decía: 155 monedas de plata. Y todos hemos visto cómo al president de la Generalitat se le calentaba la boca para demostrar que es más radical que otros que le critican su estrategia. Y creo que hay mucha gente en Cataluña que, aunque tenga dificultades para decir esto públicamente, lo entiende.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"Al mismo tiempo, hay que decir que en este país se vive una excepcionalidad indecente. Muchos de ustedes me reconocen en privado que es indecente que sigan en prisión preventiva los presos políticos catalanes, al tiempo que algunos trabajan para que el comisario Villarejo salga de prisión. Ojalá algunos de los que reconocen ciertas cuestiones en privado tengan la valentía de reconocerlo en público, y esto va para unos y va para otros.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"Ustedes, señorías de la derecha, están en la lógica del ‘a por ellos’, en la lógica que está entregada a una estrategia irresponsable de José María Aznar. Y se echa de menos una derecha responsable en este país, una derecha con altura de Estado.  Escuché el discurso de la presidenta del Congreso en el 40.º aniversario de la Constitución. No estoy de acuerdo con muchas de las cosas que dijo, pero ojalá el Partido Popular sonara un poco más a Ana Pastor y un poquito menos a José María Aznar. ",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"Y al tiempo que hablamos de estas cosas, señorías, se invisibilizan los temas que realmente importan a los ciudadanos en Cataluña y en España, o que importan a mucha gente, mucha gente que no llega a fin de mes, que nos está escuchando aquí hablar de banderas, pero que necesita un salario mínimo, parados de más de cincuenta y dos años que necesitan tener una ayuda y un subsidio, estudiantes que necesitan que les bajen la matrícula, trabajadores que están hartos de trabajar en condiciones de precariedad, gente que necesita un poco de patriotismo de llegar a fin de mes, que necesita que los sentimientos en política tengan que ver con las dificultades cotidianas que muchos compatriotas tienen para llegar a fin de mes, y que empiezan a estar hartos de que aquí solamente se hable a gritos y que aquí solamente se hable del tamaño de las banderas.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pablo Iglesias,"Por eso, hoy les tengo que pedir lo que también le dije al señor Torra: Respire, señor Torra, respire antes de hablar, respire antes de escribir un tuit. Y se lo digo también a usted, señor presidente del Gobierno. Hay muchos sectores que le están presionando para que usted incendie Cataluña. No lo haga, no es bueno para España, no es bueno para Cataluña, no es bueno para una inmensa mayoría de ciudadanos que necesitan patriotismo, pero patriotismo del de llegar a fin de mes. ",FALSE,
